period,lsa,operator,previous_month_subscribers,subscriber_count,net_addition,monthly_growth_pct,market_share_pct
2024-01-31,Karnataka,Reliance Com.,574.0,549.0,-25.0,-4.355400696864112,0.0008245649833956
2024-01-31,Karnataka,Reliance Jio,23596740.0,23837825.0,241085.0,1.021687741611765,35.80297955430295
2024-01-31,Karnataka,Vodafone Idea,6478767.0,6499154.0,20387.0,0.3146740730142016,9.761338451904326
2024-01-31,Kerala,BSNL,9378546.0,9281824.0,-96722.0,-1.0313112501660706,21.90510172224045
2024-01-31,Kerala,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-01-31,Kerala,Bharti Airtel,8472706.0,8514603.0,41897.0,0.49449373081044,20.094460403417877
2024-01-31,Kerala,MTNL,0.0,0.0,0.0,,0.0
2024-01-31,Kerala,Reliance Com.,113.0,100.0,-13.0,-11.50442477876106,0.0002359999685648
2024-01-31,Kerala,Reliance Jio,10830851.0,10918889.0,88038.0,0.8128447155260468,25.76857460762586
2024-01-31,Kerala,Vodafone Idea,13703637.0,13657471.0,-46166.0,-0.3368886668553756,32.231627266747246
2024-01-31,Kolkata,BSNL,2026790.0,1989503.0,-37287.0,-1.8397071230862596,8.334317782554521
2024-01-31,Kolkata,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-01-31,Kolkata,Bharti Airtel,5696375.0,5682729.0,-13646.0,-0.2395558578920804,23.80577931178705
2024-01-31,Kolkata,MTNL,0.0,0.0,0.0,,0.0
2024-01-31,Kolkata,Reliance Com.,0.0,0.0,0.0,,0.0
2024-01-31,Kolkata,Reliance Jio,10724998.0,10853184.0,128186.0,1.1952076820900108,45.4655682391714
2024-01-31,Kolkata,Vodafone Idea,5421655.0,5345800.0,-75855.0,-1.3991115259086018,22.39433466648704
2024-01-31,Madhya Pradesh,BSNL,4808578.0,4740747.0,-67831.0,-1.410624929033074,6.021992433174197
2024-01-31,Madhya Pradesh,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-01-31,Madhya Pradesh,Bharti Airtel,15898273.0,15982845.0,84572.0,0.531957150314377,20.30240627702681
2024-01-31,Madhya Pradesh,MTNL,0.0,0.0,0.0,,0.0
2024-01-31,Madhya Pradesh,Reliance Com.,0.0,0.0,0.0,,0.0
2024-01-31,Madhya Pradesh,Reliance Jio,41814615.0,42300730.0,486115.0,1.1625480708120834,53.73302476967127
2024-01-31,Madhya Pradesh,Vodafone Idea,15839576.0,15699573.0,-140003.0,-0.8838809826727686,19.94257652012772
2024-01-31,Maharashtra,BSNL,5857052.0,5879904.0,22852.0,0.390162149832373,6.300709349297335
2024-01-31,Maharashtra,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-01-31,Maharashtra,Bharti Airtel,21533174.0,21602792.0,69618.0,0.32330579783547,23.14883262130226
2024-01-31,Maharashtra,MTNL,0.0,0.0,0.0,,0.0
2024-01-31,Maharashtra,Reliance Com.,0.0,0.0,0.0,,0.0
2024-01-31,Maharashtra,Reliance Jio,43085341.0,43224553.0,139212.0,0.3231075738729792,46.31799179141328
2024-01-31,Maharashtra,Vodafone Idea,22913859.0,22614053.0,-299806.0,-1.3084046646180374,24.23246623798712
2024-01-31,Mumbai,BSNL,0.0,0.0,0.0,,0.0
2024-01-31,Mumbai,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-01-31,Mumbai,Bharti Airtel,9994591.0,9985385.0,-9206.0,-0.0921098222028295,29.13745203813069
2024-01-31,Mumbai,MTNL,251914.0,247836.0,-4078.0,-1.6188064180633073,0.7231878954414033
2024-01-31,Mumbai,Reliance Com.,877.0,604.0,-273.0,-31.12884834663626,0.0017624779646484
2024-01-31,Mumbai,Reliance Jio,12848855.0,12918730.0,69875.0,0.5438227764263819,37.6969817156334
2024-01-31,Mumbai,Vodafone Idea,11254136.0,11117377.0,-136759.0,-1.2151887981449665,32.44061587282986
2024-01-31,North East,BSNL,1252368.0,1244179.0,-8189.0,-0.653881287289359,9.97756973670704
2024-01-31,North East,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-01-31,North East,Bharti Airtel,6217335.0,6214956.0,-2379.0,-0.0382639828801246,49.84022146376514
2024-01-31,North East,MTNL,0.0,0.0,0.0,,0.0
2024-01-31,North East,Reliance Com.,0.0,0.0,0.0,,0.0
2024-01-31,North East,Reliance Jio,4191746.0,4220040.0,28294.0,0.6749931889957073,33.842191028536234
2024-01-31,North East,Vodafone Idea,811436.0,790585.0,-20851.0,-2.569641968066489,6.340017770991582
2024-01-31,Odisha,BSNL,5450152.0,5450059.0,-93.0,-0.0017063744277223,16.31145198184989
2024-01-31,Odisha,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-01-31,Odisha,Bharti Airtel,11462775.0,11501940.0,39165.0,0.3416711921851384,34.42409375900674
2024-01-31,Odisha,MTNL,0.0,0.0,0.0,,0.0
2024-01-31,Odisha,Reliance Com.,29.0,24.0,-5.0,-17.24137931034483,7.182946965608947e-05
2024-01-31,Odisha,Reliance Jio,14851441.0,14982176.0,130735.0,0.8802849501270616,44.840073182258
2024-01-31,Odisha,Vodafone Idea,1501230.0,1478271.0,-22959.0,-1.5293459363322075,4.42430924741571
2024-01-31,Punjab,BSNL,4118815.0,4153406.0,34591.0,0.8398289313795351,11.792080488342584
2024-01-31,Punjab,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-01-31,Punjab,Bharti Airtel,12532709.0,12541225.0,8516.0,0.0679501933700048,35.606231276791675
2024-01-31,Punjab,MTNL,0.0,0.0,0.0,,0.0
2024-01-31,Punjab,Reliance Com.,106.0,99.0,-7.0,-6.60377358490566,0.000281074368445
2024-01-31,Punjab,Reliance Jio,11935545.0,12021176.0,85631.0,0.7174452444358427,34.129741941079715
2024-01-31,Punjab,Vodafone Idea,6545598.0,6506089.0,-39509.0,-0.6035964933990753,18.47166521941758
2024-01-31,Rajasthan,BSNL,5660820.0,5658798.0,-2022.0,-0.0357192067580315,8.551322650019378
2024-01-31,Rajasthan,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-01-31,Rajasthan,Bharti Airtel,23079164.0,23202594.0,123430.0,0.5348113995810246,35.06272314569343
2024-01-31,Rajasthan,MTNL,0.0,0.0,0.0,,0.0
2024-01-31,Rajasthan,Reliance Com.,155.0,151.0,-4.0,-2.5806451612903225,0.0002281844519194
2024-01-31,Rajasthan,Reliance Jio,26285709.0,26524805.0,239096.0,0.9096045307356936,40.08309994169208
2024-01-31,Rajasthan,Vodafone Idea,11008394.0,10788187.0,-220207.0,-2.000355365187692,16.302626078143202
2024-01-31,Tamil Nadu,BSNL,7506630.0,7485773.0,-20857.0,-0.2778477159524314,9.562508973906308
2024-01-31,Tamil Nadu,BSNL (VNO's),176911.0,179740.0,2829.0,1.599109156581558,0.2296042590350949
2024-01-31,Tamil Nadu,Bharti Airtel,29098516.0,29152903.0,54387.0,0.1869064388025836,37.24062919793589
2024-01-31,Tamil Nadu,MTNL,0.0,0.0,0.0,,0.0
2024-01-31,Tamil Nadu,Reliance Com.,238.0,213.0,-25.0,-10.504201680672267,0.0002720913940941
2024-01-31,Tamil Nadu,Reliance Jio,25473310.0,25606514.0,133204.0,0.5229159461412749,32.71038540915648
2024-01-31,Tamil Nadu,Vodafone Idea,15960200.0,15857377.0,-102823.0,-0.6442463127028483,20.25660006857214
2024-01-31,U.P.(E),BSNL,8244426.0,7983694.0,-260732.0,-3.162524595405429,7.857292401398987
2024-01-31,U.P.(E),BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-01-31,U.P.(E),Bharti Airtel,37050222.0,36929390.0,-120832.0,-0.3261302995701348,36.34470652749213
2024-01-31,U.P.(E),MTNL,0.0,0.0,0.0,,0.0
2024-01-31,U.P.(E),Reliance Com.,0.0,0.0,0.0,,0.0
2024-01-31,U.P.(E),Reliance Jio,38846885.0,39329936.0,483051.0,1.2434742193614752,38.70724595410451
2024-01-31,U.P.(E),Vodafone Idea,17377795.0,17365697.0,-12098.0,-0.0696175780644207,17.09075511700438
2024-01-31,U.P.(W),BSNL,4940774.0,4927032.0,-13742.0,-0.2781345594839998,7.801287997425069
2024-01-31,U.P.(W),BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-01-31,U.P.(W),Bharti Airtel,18663992.0,18694147.0,30155.0,0.161567793213799,29.59965038043184
2024-01-31,U.P.(W),MTNL,0.0,0.0,0.0,,0.0
2024-01-31,U.P.(W),Reliance Com.,8.0,5.0,-3.0,-37.5,7.916822944751596e-06
2024-01-31,U.P.(W),Reliance Jio,23813944.0,23987854.0,173910.0,0.730286423785997,37.98151858851027
2024-01-31,U.P.(W),Vodafone Idea,15566328.0,15547610.0,-18718.0,-0.1202467274234488,24.617535116809872
2024-01-31,West Bengal,BSNL,2339459.0,2346957.0,7498.0,0.3205014492666894,4.079298354780314
2024-01-31,West Bengal,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-01-31,West Bengal,Bharti Airtel,17779617.0,17851161.0,71544.0,0.4023933698909262,31.027501440468875
2024-01-31,West Bengal,MTNL,0.0,0.0,0.0,,0.0
2024-01-31,West Bengal,Reliance Com.,115.0,76.0,-39.0,-33.91304347826087,0.0001320972966114
2024-01-31,West Bengal,Reliance Jio,23877462.0,24104708.0,227246.0,0.9517175652923248,41.89693108431892
2024-01-31,West Bengal,Vodafone Idea,13315440.0,13230448.0,-84992.0,-0.6382965940291871,22.99613702313528
2024-02-29,Andhra Pradesh,BSNL,6509947.0,6540254.0,30307.0,0.4655491050848801,7.818125708953339
2024-02-29,Andhra Pradesh,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-02-29,Andhra Pradesh,Bharti Airtel,33574662.0,33650768.0,76106.0,0.226676891043609,40.2256448185077
2024-02-29,Andhra Pradesh,MTNL,0.0,0.0,0.0,,0.0
2024-02-29,Andhra Pradesh,Reliance Com.,0.0,0.0,0.0,,0.0
2024-02-29,Andhra Pradesh,Reliance Jio,32441781.0,32639853.0,198072.0,0.6105460116385102,39.017211544958
2024-02-29,Andhra Pradesh,Vodafone Idea,10845127.0,10824137.0,-20990.0,-0.1935431461521843,12.939017927580956
2024-02-29,Assam,BSNL,3130298.0,3127976.0,-2322.0,-0.0741782411770381,11.93455965181342
2024-02-29,Assam,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-02-29,Assam,Bharti Airtel,11676769.0,11744084.0,67315.0,0.5764865263670113,44.80867853650653
2024-02-29,Assam,MTNL,0.0,0.0,0.0,,0.0
2024-02-29,Assam,Reliance Com.,0.0,0.0,0.0,,0.0
2024-02-29,Assam,Reliance Jio,9453543.0,9743408.0,289865.0,3.066204913861396,37.175248143833606
2024-02-29,Assam,Vodafone Idea,1638260.0,1593928.0,-44332.0,-2.7060417760306668,6.081513667846447
2024-02-29,Bihar,BSNL,5184286.0,5202006.0,17720.0,0.341802130515176,5.4832935296083125
2024-02-29,Bihar,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-02-29,Bihar,Bharti Airtel,41219965.0,41415483.0,195518.0,0.4743283988717603,43.65493810647336
2024-02-29,Bihar,MTNL,0.0,0.0,0.0,,0.0
2024-02-29,Bihar,Reliance Com.,0.0,0.0,0.0,,0.0
2024-02-29,Bihar,Reliance Jio,40493694.0,40639042.0,145348.0,0.3589398388796043,42.83651269300351
2024-02-29,Bihar,Vodafone Idea,7635909.0,7613568.0,-22341.0,-0.2925781331338548,8.025255670914817
2024-02-29,Delhi,BSNL,0.0,0.0,0.0,,0.0
2024-02-29,Delhi,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-02-29,Delhi,Bharti Airtel,17997887.0,18094479.0,96592.0,0.5366852231042455,32.01587672256834
2024-02-29,Delhi,MTNL,1686497.0,1686179.0,-318.0,-0.0188556516851201,2.983479048840454
2024-02-29,Delhi,Reliance Com.,20.0,20.0,0.0,0.0,3.5387453512829346e-05
2024-02-29,Delhi,Reliance Jio,20005262.0,20212747.0,207485.0,1.03715212527584,35.76388224145404
2024-02-29,Delhi,Vodafone Idea,16552965.0,16523781.0,-29184.0,-0.1763067825008994,29.23672659968364
2024-02-29,Gujarat,BSNL,3717156.0,3727863.0,10707.0,0.2880427940070312,5.617893914923665
2024-02-29,Gujarat,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-02-29,Gujarat,Bharti Airtel,11763034.0,11814734.0,51700.0,0.4395124591155649,17.80481800029715
2024-02-29,Gujarat,MTNL,0.0,0.0,0.0,,0.0
2024-02-29,Gujarat,Reliance Com.,39.0,39.0,0.0,0.0,5.877304575893024e-05
2024-02-29,Gujarat,Reliance Jio,29693099.0,29993690.0,300591.0,1.0123261300546635,45.20052602177355
2024-02-29,Gujarat,Vodafone Idea,20856409.0,20820623.0,-35786.0,-0.1715827494560545,31.37670328995988
2024-02-29,Haryana,BSNL,4367449.0,4300321.0,-67128.0,-1.5370070720917406,16.095643956796977
2024-02-29,Haryana,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-02-29,Haryana,Bharti Airtel,6928123.0,6974944.0,46821.0,0.675810749895751,26.106473270855208
2024-02-29,Haryana,MTNL,0.0,0.0,0.0,,0.0
2024-02-29,Haryana,Reliance Com.,7.0,7.0,0.0,0.0,2.620025521294314e-05
2024-02-29,Haryana,Reliance Jio,8632256.0,8677058.0,44802.0,0.5190068505845981,32.477304871072846
2024-02-29,Haryana,Vodafone Idea,6797157.0,6764967.0,-32190.0,-0.4735803513145276,25.32055170101976
2024-02-29,Himachal Pradesh,BSNL,1522917.0,1527016.0,4099.0,0.269154523851267,17.275763895841926
2024-02-29,Himachal Pradesh,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-02-29,Himachal Pradesh,Bharti Airtel,3566475.0,3570642.0,4167.0,0.116838054381427,40.39615049781849
2024-02-29,Himachal Pradesh,MTNL,0.0,0.0,0.0,,0.0
2024-02-29,Himachal Pradesh,Reliance Com.,90.0,90.0,0.0,0.0,0.0010182072425081
2024-02-29,Himachal Pradesh,Reliance Jio,3340307.0,3340150.0,-157.0,-0.0047001667810773,37.7884991229276
2024-02-29,Himachal Pradesh,Vodafone Idea,402557.0,401167.0,-1390.0,-0.3452927163109821,4.538568276169482
2024-02-29,J&K,BSNL,794052.0,789339.0,-4713.0,-0.5935379546931435,6.559225223674068
2024-02-29,J&K,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-02-29,J&K,Bharti Airtel,5883713.0,5890199.0,6486.0,0.1102365122160105,48.94619656859698
2024-02-29,J&K,MTNL,0.0,0.0,0.0,,0.0
2024-02-29,J&K,Reliance Com.,0.0,0.0,0.0,,0.0
2024-02-29,J&K,Reliance Jio,5099483.0,5057801.0,-41682.0,-0.817376977234751,42.029160975859455
2024-02-29,J&K,Vodafone Idea,299926.0,296689.0,-3237.0,-1.0792662190006868,2.465417231869496
2024-02-29,Karnataka,BSNL,4226753.0,4177660.0,-49093.0,-1.161482584858874,6.253979976234139
2024-02-29,Karnataka,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-02-29,Karnataka,Bharti Airtel,32016281.0,32076289.0,60008.0,0.1874296393138228,48.018380892150006
2024-02-29,Karnataka,MTNL,0.0,0.0,0.0,,0.0
2024-02-29,Karnataka,Reliance Com.,549.0,549.0,0.0,0.0,0.000821856016754
2024-02-29,Karnataka,Reliance Jio,23837825.0,24062561.0,224736.0,0.9427705757551288,36.02178604072915
2024-02-29,Karnataka,Vodafone Idea,6499154.0,6482963.0,-16191.0,-0.24912473223438,9.705031234869953
2024-02-29,Kerala,BSNL,9281824.0,9169799.0,-112025.0,-1.2069287243541786,21.70603929456809
2024-02-29,Kerala,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-02-29,Kerala,Bharti Airtel,8514603.0,8543494.0,28891.0,0.3393111810380355,20.223498516914784
2024-02-29,Kerala,MTNL,0.0,0.0,0.0,,0.0
2024-02-29,Kerala,Reliance Com.,100.0,100.0,0.0,0.0,0.0002367122692064
2024-02-29,Kerala,Reliance Jio,10918889.0,10944591.0,25702.0,0.2353902489529841,25.90718971146218
2024-02-29,Kerala,Vodafone Idea,13657471.0,13587397.0,-70074.0,-0.5130818143417621,32.16303576478574
2024-02-29,Kolkata,BSNL,1989503.0,1879504.0,-109999.0,-5.528968792708531,7.915703475641332
2024-02-29,Kolkata,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-02-29,Kolkata,Bharti Airtel,5682729.0,5687695.0,4966.0,0.087387591419545,23.95424914226723
2024-02-29,Kolkata,MTNL,0.0,0.0,0.0,,0.0
2024-02-29,Kolkata,Reliance Com.,0.0,0.0,0.0,,0.0
2024-02-29,Kolkata,Reliance Jio,10853184.0,10857566.0,4382.0,0.0403752484063662,45.72763501604953
2024-02-29,Kolkata,Vodafone Idea,5345800.0,5319227.0,-26573.0,-0.4970818212428448,22.4024123660419
2024-02-29,Madhya Pradesh,BSNL,4740747.0,4709237.0,-31510.0,-0.6646631849368886,5.945324327379871
2024-02-29,Madhya Pradesh,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-02-29,Madhya Pradesh,Bharti Airtel,15982845.0,16082645.0,99800.0,0.6244194947770563,20.30404088116913
2024-02-29,Madhya Pradesh,MTNL,0.0,0.0,0.0,,0.0
2024-02-29,Madhya Pradesh,Reliance Com.,0.0,0.0,0.0,,0.0
2024-02-29,Madhya Pradesh,Reliance Jio,42300730.0,42789573.0,488843.0,1.1556372667800296,54.021041904473456
2024-02-29,Madhya Pradesh,Vodafone Idea,15699573.0,15627630.0,-71943.0,-0.4582481319714874,19.72959288697755
2024-02-29,Maharashtra,BSNL,5879904.0,5803243.0,-76661.0,-1.3037797896020071,6.209462297847826
2024-02-29,Maharashtra,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-02-29,Maharashtra,Bharti Airtel,21602792.0,21684659.0,81867.0,0.3789649041660911,23.20255631242506
2024-02-29,Maharashtra,MTNL,0.0,0.0,0.0,,0.0
2024-02-29,Maharashtra,Reliance Com.,0.0,0.0,0.0,,0.0
2024-02-29,Maharashtra,Reliance Jio,43224553.0,43588462.0,363909.0,0.8419034431657396,46.639596413621256
2024-02-29,Maharashtra,Vodafone Idea,22614053.0,22381696.0,-232357.0,-1.027489411119714,23.94838497610586
2024-02-29,Mumbai,BSNL,0.0,0.0,0.0,,0.0
2024-02-29,Mumbai,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-02-29,Mumbai,Bharti Airtel,9985385.0,10008950.0,23565.0,0.2359949065559315,29.19784833915952
2024-02-29,Mumbai,MTNL,247836.0,244320.0,-3516.0,-1.4186800949014673,0.7127239426936345
2024-02-29,Mumbai,Reliance Com.,604.0,604.0,0.0,0.0,0.0017619730737841
2024-02-29,Mumbai,Reliance Jio,12918730.0,13054092.0,135362.0,1.0477964939278086,38.08105729586375
2024-02-29,Mumbai,Vodafone Idea,11117377.0,10971786.0,-145591.0,-1.3095804882752469,32.00660844920932
2024-02-29,North East,BSNL,1244179.0,1243019.0,-1160.0,-0.0932341728963437,9.921996578520028
2024-02-29,North East,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-02-29,North East,Bharti Airtel,6214956.0,6237691.0,22735.0,0.3658111175686521,49.79034814420791
2024-02-29,North East,MTNL,0.0,0.0,0.0,,0.0
2024-02-29,North East,Reliance Com.,0.0,0.0,0.0,,0.0
2024-02-29,North East,Reliance Jio,4220040.0,4275426.0,55386.0,1.312452014672847,34.12720332007441
2024-02-29,North East,Vodafone Idea,790585.0,771776.0,-18809.0,-2.379124319333152,6.160451957197656
2024-02-29,Odisha,BSNL,5450059.0,5447101.0,-2958.0,-0.0542746417974557,16.245384563651605
2024-02-29,Odisha,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-02-29,Odisha,Bharti Airtel,11501940.0,11560013.0,58073.0,0.5048974346936256,34.476477808252845
2024-02-29,Odisha,MTNL,0.0,0.0,0.0,,0.0
2024-02-29,Odisha,Reliance Com.,24.0,24.0,0.0,0.0,7.157738208409179e-05
2024-02-29,Odisha,Reliance Jio,14982176.0,15069232.0,87056.0,0.5810637920686554,44.94234069074262
2024-02-29,Odisha,Vodafone Idea,1478271.0,1453775.0,-24496.0,-1.657070997131108,4.335725359970856
2024-02-29,Punjab,BSNL,4153406.0,4070392.0,-83014.0,-1.9986969730385136,11.551330830634663
2024-02-29,Punjab,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-02-29,Punjab,Bharti Airtel,12541225.0,12591205.0,49980.0,0.3985256623655185,35.73247355815886
2024-02-29,Punjab,MTNL,0.0,0.0,0.0,,0.0
2024-02-29,Punjab,Reliance Com.,99.0,99.0,0.0,0.0,0.000280951257823
2024-02-29,Punjab,Reliance Jio,12021176.0,12080430.0,59254.0,0.4929135053009789,34.28294953073903
2024-02-29,Punjab,Vodafone Idea,6506089.0,6495303.0,-10786.0,-0.1657831609742811,18.432965129209624
2024-02-29,Rajasthan,BSNL,5658798.0,5677538.0,18740.0,0.3311657351967679,8.562787996757338
2024-02-29,Rajasthan,BSNL (VNO's),0.0,0.0,0.0,,0.0
2024-02-29,Rajasthan,Bharti Airtel,23202594.0,23258253.0,55659.0,0.2398826613955319,35.07779069271669
2024-02-29,Rajasthan,MTNL,0.0,0.0,0.0,,0.0
2024-02-29,Rajasthan,Reliance Com.,151.0,151.0,0.0,0.0,0.0002277362102218
2024-02-29,Rajasthan,Reliance Jio,26524805.0,26628291.0,103486.0,0.3901480142832341,40.16043759618368
2024-02-29,Rajasthan,Vodafone Idea,10788187.0,10740550.0,-47637.0,-0.4415663169353664,16.198755978132077
2024-02-29,Tamil Nadu,BSNL,7485773.0,7939281.0,453508.0,6.05826545902474,10.071965509452026
2024-02-29,Tamil Nadu,BSNL (VNO's),179740.0,180341.0,601.0,0.3343718704795816,0.2287849909758941
2024-02-29,Tamil Nadu,Bharti Airtel,29152903.0,29266114.0,113211.0,0.3883352542969734,37.12770599802313
